date,ticker,expiry,option_type,strike,underlying_price,implied_volatility,delta,bid,ask,volume,open_interest
2025-10-16,MSFT,2025-12-15,C,264.91,236.52,0.232311,0.1,2.18,2.22,279,512
2025-10-16,MSFT,2025-12-15,C,250.72,236.52,0.244376,0.25,2.29,2.34,446,3415
2025-10-16,MSFT,2025-12-15,C,236.52,236.52,0.284591,0.5,2.66,2.72,91,1289
2025-10-16,MSFT,2025-12-15,P,236.52,236.52,0.284591,-0.5,2.67,2.72,11,1129
2025-10-16,MSFT,2025-12-15,P,222.33,236.52,0.324806,-0.25,3.05,3.09,330,281
2025-10-16,MSFT,2025-12-15,P,208.14,236.52,0.340892,-0.1,3.2,3.25,381,2490
2025-10-17,MSFT,2025-11-11,C,264.95,236.56,0.201759,0.1,1.89,1.93,416,2844
2025-10-17,MSFT,2025-11-11,C,250.76,236.56,0.214037,0.25,2.0,2.05,494,352
2025-10-17,MSFT,2025-11-11,C,236.56,236.56,0.254963,0.5,2.39,2.44,177,3176
2025-10-17,MSFT,2025-11-11,P,236.56,236.56,0.254963,-0.5,2.39,2.44,333,251
2025-10-17,MSFT,2025-11-11,P,222.37,236.56,0.29589,-0.25,2.77,2.83,105,2392
2025-10-17,MSFT,2025-11-11,P,208.17,236.56,0.31226,-0.1,2.93,2.98,138,4308
2025-10-17,MSFT,2025-11-18,C,264.95,236.56,0.204559,0.1,1.91,1.96,396,3639
2025-10-17,MSFT,2025-11-18,C,250.76,236.56,0.216837,0.25,2.02,2.08,391,630
2025-10-17,MSFT,2025-11-18,C,236.56,236.56,0.257763,0.5,2.41,2.47,195,1646
2025-10-17,MSFT,2025-11-18,P,236.56,236.56,0.257763,-0.5,2.41,2.47,182,1857
2025-10-17,MSFT,2025-11-18,P,222.37,236.56,0.29869,-0.25,2.81,2.85,19,2077
2025-10-17,MSFT,2025-11-18,P,208.17,236.56,0.31506,-0.1,2.95,3.01,212,2509
2025-10-17,MSFT,2025-12-16,C,264.95,236.56,0.215759,0.1,2.01,2.07,214,186
2025-10-17,MSFT,2025-12-16,C,250.76,236.56,0.228037,0.25,2.14,2.18,297,2822
2025-10-17,MSFT,2025-12-16,C,236.56,236.56,0.268963,0.5,2.52,2.57,298,3404
2025-10-17,MSFT,2025-12-16,P,236.56,236.56,0.268963,-0.5,2.52,2.57,42,3302
2025-10-17,MSFT,2025-12-16,P,222.37,236.56,0.30989,-0.25,2.91,2.96,370,2716
2025-10-17,MSFT,2025-12-16,P,208.17,236.56,0.32626,-0.1,3.06,3.12,486,3368
2025-10-20,MSFT,2025-11-14,C,265.7,237.23,0.192091,0.1,1.8,1.85,171,3724
2025-10-20,MSFT,2025-11-14,C,251.46,237.23,0.20509,0.25,1.92,1.97,399,3751
2025-10-20,MSFT,2025-11-14,C,237.23,237.23,0.248418,0.5,2.33,2.39,396,4502
2025-10-20,MSFT,2025-11-14,P,237.23,237.23,0.248418,-0.5,2.34,2.38,171,4151
2025-10-20,MSFT,2025-11-14,P,222.99,237.23,0.291746,-0.25,2.75,2.79,427,2397
2025-10-20,MSFT,2025-11-14,P,208.76,237.23,0.309077,-0.1,2.91,2.96,30,2426
2025-10-20,MSFT,2025-11-21,C,265.7,237.23,0.194891,0.1,1.83,1.87,379,3422
2025-10-20,MSFT,2025-11-21,C,251.46,237.23,0.20789,0.25,1.95,2.0,8,2918
2025-10-20,MSFT,2025-11-21,C,237.23,237.23,0.251218,0.5,2.36,2.41,107,3531
2025-10-20,MSFT,2025-11-21,P,237.23,237.23,0.251218,-0.5,2.36,2.41,29,353
2025-10-20,MSFT,2025-11-21,P,222.99,237.23,0.294546,-0.25,2.77,2.82,498,3620
2025-10-20,MSFT,2025-11-21,P,208.76,237.23,0.311877,-0.1,2.94,2.98,85,712
2025-10-20,MSFT,2025-12-19,C,265.7,237.23,0.206091,0.1,1.93,1.98,8,4320
2025-10-20,MSFT,2025-12-19,C,251.46,237.23,0.21909,0.25,2.05,2.11,479,3935
2025-10-20,MSFT,2025-12-19,C,237.23,237.23,0.262418,0.5,2.46,2.52,88,2850
2025-10-20,MSFT,2025-12-19,P,237.23,237.23,0.262418,-0.5,2.47,2.51,315,3197
2025-10-20,MSFT,2025-12-19,P,222.99,237.23,0.305746,-0.25,2.87,2.93,200,3453
2025-10-20,MSFT,2025-12-19,P,208.76,237.23,0.323077,-0.1,3.05,3.09,342,4586
2025-10-21,MSFT,2025-11-15,C,264.1,235.8,0.200539,0.1,1.87,1.92,409,4937
2025-10-21,MSFT,2025-11-15,C,249.95,235.8,0.21365,0.25,1.99,2.04,130,4128
2025-10-21,MSFT,2025-11-15,C,235.8,235.8,0.257356,0.5,2.4,2.46,301,207
2025-10-21,MSFT,2025-11-15,P,235.8,235.8,0.257356,-0.5,2.4,2.46,394,1937
2025-10-21,MSFT,2025-11-15,P,221.66,235.8,0.301061,-0.25,2.81,2.87,411,4395
2025-10-21,MSFT,2025-11-15,P,207.51,235.8,0.318543,-0.1,2.98,3.03,201,3898
2025-10-21,MSFT,2025-11-22,C,264.1,235.8,0.203339,0.1,1.89,1.95,74,1489
2025-10-21,MSFT,2025-11-22,C,249.95,235.8,0.21645,0.25,2.02,2.07,407,584
2025-10-21,MSFT,2025-11-22,C,235.8,235.8,0.260156,0.5,2.43,2.48,335,3233
2025-10-21,MSFT,2025-11-22,P,235.8,235.8,0.260156,-0.5,2.43,2.48,113,1237
2025-10-21,MSFT,2025-11-22,P,221.66,235.8,0.303861,-0.25,2.84,2.89,496,2278
2025-10-21,MSFT,2025-11-22,P,207.51,235.8,0.321343,-0.1,3.0,3.06,311,4316
2025-10-21,MSFT,2025-12-20,C,264.1,235.8,0.214539,0.1,2.0,2.05,408,4044
2025-10-21,MSFT,2025-12-20,C,249.95,235.8,0.22765,0.25,2.13,2.17,273,515
2025-10-21,MSFT,2025-12-20,C,235.8,235.8,0.271356,0.5,2.53,2.59,97,3636
2025-10-21,MSFT,2025-12-20,P,235.8,235.8,0.271356,-0.5,2.54,2.58,45,1012
2025-10-21,MSFT,2025-12-20,P,221.66,235.8,0.315061,-0.25,2.95,3.0,440,323
2025-10-21,MSFT,2025-12-20,P,207.51,235.8,0.332543,-0.1,3.11,3.16,418,2415
2025-10-22,MSFT,2025-11-16,C,264.11,235.82,0.220665,0.1,2.06,2.1,135,851
2025-10-22,MSFT,2025-11-16,C,249.96,235.82,0.234018,0.25,2.19,2.23,193,616
2025-10-22,MSFT,2025-11-16,C,235.82,235.82,0.278526,0.5,2.6,2.65,233,2230
2025-10-22,MSFT,2025-11-16,P,235.82,235.82,0.278526,-0.5,2.61,2.65,188,4665
2025-10-22,MSFT,2025-11-16,P,221.67,235.82,0.323034,-0.25,3.02,3.07,83,580
2025-10-22,MSFT,2025-11-16,P,207.52,235.82,0.340838,-0.1,3.19,3.24,158,4248
2025-10-22,MSFT,2025-11-23,C,264.11,235.82,0.223465,0.1,2.08,2.13,73,4728
2025-10-22,MSFT,2025-11-23,C,249.96,235.82,0.236818,0.25,2.21,2.25,194,3879
2025-10-22,MSFT,2025-11-23,C,235.82,235.82,0.281326,0.5,2.63,2.67,303,1689
2025-10-22,MSFT,2025-11-23,P,235.82,235.82,0.281326,-0.5,2.63,2.68,272,3557
2025-10-22,MSFT,2025-11-23,P,221.67,235.82,0.325834,-0.25,3.05,3.09,126,1017
2025-10-22,MSFT,2025-11-23,P,207.52,235.82,0.343638,-0.1,3.21,3.27,76,639
2025-10-22,MSFT,2025-12-21,C,264.11,235.82,0.234665,0.1,2.19,2.24,99,927
2025-10-22,MSFT,2025-12-21,C,249.96,235.82,0.248018,0.25,2.32,2.36,77,4184
2025-10-22,MSFT,2025-12-21,C,235.82,235.82,0.292526,0.5,2.74,2.78,35,2684
2025-10-22,MSFT,2025-12-21,P,235.82,235.82,0.292526,-0.5,2.73,2.79,345,297
2025-10-22,MSFT,2025-12-21,P,221.67,235.82,0.337034,-0.25,3.15,3.21,341,1676
2025-10-22,MSFT,2025-12-21,P,207.52,235.82,0.354838,-0.1,3.32,3.38,383,3990
2025-10-23,MSFT,2025-11-17,C,265.97,237.47,0.207364,0.1,1.95,1.99,181,4114
2025-10-23,MSFT,2025-11-17,C,251.72,237.47,0.220605,0.25,2.07,2.12,251,1899
2025-10-23,MSFT,2025-11-17,C,237.47,237.47,0.264744,0.5,2.49,2.54,355,343
2025-10-23,MSFT,2025-11-17,P,237.47,237.47,0.264744,-0.5,2.49,2.54,266,1504
2025-10-23,MSFT,2025-11-17,P,223.23,237.47,0.308882,-0.25,2.9,2.96,197,4999
2025-10-23,MSFT,2025-11-17,P,208.98,237.47,0.326538,-0.1,3.08,3.12,174,4714
2025-10-23,MSFT,2025-11-24,C,265.97,237.47,0.210164,0.1,1.97,2.02,326,2498
2025-10-23,MSFT,2025-11-24,C,251.72,237.47,0.223405,0.25,2.09,2.15,224,3571
2025-10-23,MSFT,2025-11-24,C,237.47,237.47,0.267544,0.5,2.52,2.57,51,1055
2025-10-23,MSFT,2025-11-24,P,237.47,237.47,0.267544,-0.5,2.52,2.56,326,4558
2025-10-23,MSFT,2025-11-24,P,223.23,237.47,0.311682,-0.25,2.94,2.98,429,171
2025-10-23,MSFT,2025-11-24,P,208.98,237.47,0.329338,-0.1,3.11,3.15,320,2407
2025-10-23,MSFT,2025-12-22,C,265.97,237.47,0.221364,0.1,2.08,2.13,264,4679
2025-10-23,MSFT,2025-12-22,C,251.72,237.47,0.234605,0.25,2.2,2.25,470,4446
2025-10-23,MSFT,2025-12-22,C,237.47,237.47,0.278744,0.5,2.62,2.67,18,2625
2025-10-23,MSFT,2025-12-22,P,237.47,237.47,0.278744,-0.5,2.63,2.67,429,1362
2025-10-23,MSFT,2025-12-22,P,223.23,237.47,0.322882,-0.25,3.04,3.1,299,3901
2025-10-23,MSFT,2025-12-22,P,208.98,237.47,0.340538,-0.1,3.21,3.26,460,4546
2025-10-24,MSFT,2025-11-18,C,268.76,239.97,0.194238,0.1,1.84,1.89,265,3033
2025-10-24,MSFT,2025-11-18,C,254.36,239.97,0.207937,0.25,1.97,2.02,196,4043
2025-10-24,MSFT,2025-11-18,C,239.97,239.97,0.253601,0.5,2.41,2.46,225,1130
2025-10-24,MSFT,2025-11-18,P,239.97,239.97,0.253601,-0.5,2.41,2.46,141,1265
2025-10-24,MSFT,2025-11-18,P,225.57,239.97,0.299265,-0.25,2.85,2.89,53,3147
2025-10-24,MSFT,2025-11-18,P,211.17,239.97,0.31753,-0.1,3.02,3.07,463,783
2025-10-24,MSFT,2025-11-25,C,268.76,239.97,0.197038,0.1,1.87,1.92,372,319
2025-10-24,MSFT,2025-11-25,C,254.36,239.97,0.210737,0.25,2.0,2.05,449,3964
2025-10-24,MSFT,2025-11-25,C,239.97,239.97,0.256401,0.5,2.43,2.49,360,1233
2025-10-24,MSFT,2025-11-25,P,239.97,239.97,0.256401,-0.5,2.43,2.49,301,4459
2025-10-24,MSFT,2025-11-25,P,225.57,239.97,0.302065,-0.25,2.87,2.93,77,4911
2025-10-24,MSFT,2025-11-25,P,211.17,239.97,0.32033,-0.1,3.05,3.1,73,354
2025-10-24,MSFT,2025-12-23,C,268.76,239.97,0.208238,0.1,1.97,2.03,433,2459
2025-10-24,MSFT,2025-12-23,C,254.36,239.97,0.221937,0.25,2.11,2.15,459,285
2025-10-24,MSFT,2025-12-23,C,239.97,239.97,0.267601,0.5,2.55,2.59,444,462
2025-10-24,MSFT,2025-12-23,P,239.97,239.97,0.267601,-0.5,2.55,2.59,274,4852
2025-10-24,MSFT,2025-12-23,P,225.57,239.97,0.313265,-0.25,2.98,3.03,364,4087
2025-10-24,MSFT,2025-12-23,P,211.17,239.97,0.33153,-0.1,3.16,3.2,388,1615
2025-10-27,MSFT,2025-11-21,C,270.48,241.5,0.207589,0.1,1.98,2.03,235,1427
2025-10-27,MSFT,2025-11-21,C,255.99,241.5,0.22056,0.25,2.1,2.16,159,615
2025-10-27,MSFT,2025-11-21,C,241.5,241.5,0.263798,0.5,2.53,2.57,183,4830
2025-10-27,MSFT,2025-11-21,P,241.5,241.5,0.263798,-0.5,2.52,2.57,337,3292
2025-10-27,MSFT,2025-11-21,P,227.01,241.5,0.307035,-0.25,2.94,2.99,79,1108
2025-10-27,MSFT,2025-11-21,P,212.52,241.5,0.32433,-0.1,3.11,3.16,323,3379
2025-10-27,MSFT,2025-11-28,C,270.48,241.5,0.210389,0.1,2.01,2.06,327,4424
2025-10-27,MSFT,2025-11-28,C,255.99,241.5,0.22336,0.25,2.13,2.19,44,2762
2025-10-27,MSFT,2025-11-28,C,241.5,241.5,0.266598,0.5,2.55,2.6,280,3101
2025-10-27,MSFT,2025-11-28,P,241.5,241.5,0.266598,-0.5,2.55,2.6,429,683
2025-10-27,MSFT,2025-11-28,P,227.01,241.5,0.309835,-0.25,2.96,3.02,191,2452
2025-10-27,MSFT,2025-11-28,P,212.52,241.5,0.32713,-0.1,3.13,3.19,126,4778
2025-10-27,MSFT,2025-12-26,C,270.48,241.5,0.221589,0.1,2.12,2.16,430,1928
2025-10-27,MSFT,2025-12-26,C,255.99,241.5,0.23456,0.25,2.24,2.29,288,2702
2025-10-27,MSFT,2025-12-26,C,241.5,241.5,0.277798,0.5,2.66,2.71,171,714
2025-10-27,MSFT,2025-12-26,P,241.5,241.5,0.277798,-0.5,2.66,2.71,52,4713
2025-10-27,MSFT,2025-12-26,P,227.01,241.5,0.321035,-0.25,3.07,3.13,335,60
2025-10-27,MSFT,2025-12-26,P,212.52,241.5,0.33833,-0.1,3.24,3.3,280,619
2025-10-28,MSFT,2025-11-22,C,268.9,240.09,0.204814,0.1,1.94,1.99,98,3035
2025-10-28,MSFT,2025-11-22,C,254.5,240.09,0.218369,0.25,2.08,2.12,29,1199
2025-10-28,MSFT,2025-11-22,C,240.09,240.09,0.263554,0.5,2.51,2.55,8,4578
2025-10-28,MSFT,2025-11-22,P,240.09,240.09,0.263554,-0.5,2.51,2.56,122,3543
2025-10-28,MSFT,2025-11-22,P,225.69,240.09,0.308739,-0.25,2.94,2.99,148,1967
2025-10-28,MSFT,2025-11-22,P,211.28,240.09,0.326813,-0.1,3.12,3.16,111,544
2025-10-28,MSFT,2025-11-29,C,268.9,240.09,0.207614,0.1,1.97,2.02,67,4707
2025-10-28,MSFT,2025-11-29,C,254.5,240.09,0.221169,0.25,2.1,2.15,472,3494
2025-10-28,MSFT,2025-11-29,C,240.09,240.09,0.266354,0.5,2.53,2.59,30,4534
2025-10-28,MSFT,2025-11-29,P,240.09,240.09,0.266354,-0.5,2.54,2.58,27,4657
2025-10-28,MSFT,2025-11-29,P,225.69,240.09,0.311539,-0.25,2.97,3.02,425,2546
2025-10-28,MSFT,2025-11-29,P,211.28,240.09,0.329613,-0.1,3.14,3.19,265,1201
2025-10-28,MSFT,2025-12-27,C,268.9,240.09,0.218814,0.1,2.07,2.13,124,3253
2025-10-28,MSFT,2025-12-27,C,254.5,240.09,0.232369,0.25,2.2,2.26,100,4280
2025-10-28,MSFT,2025-12-27,C,240.09,240.09,0.277554,0.5,2.64,2.69,256,193
2025-10-28,MSFT,2025-12-27,P,240.09,240.09,0.277554,-0.5,2.64,2.69,426,4391
2025-10-28,MSFT,2025-12-27,P,225.69,240.09,0.322739,-0.25,3.07,3.13,26,4451
2025-10-28,MSFT,2025-12-27,P,211.28,240.09,0.340813,-0.1,3.25,3.3,43,2528
2025-10-29,MSFT,2025-11-23,C,269.51,240.63,0.178178,0.1,1.69,1.74,41,1893
2025-10-29,MSFT,2025-11-23,C,255.07,240.63,0.191334,0.25,1.82,1.86,69,4402
2025-10-29,MSFT,2025-11-23,C,240.63,240.63,0.23519,0.5,2.24,2.29,286,2251
2025-10-29,MSFT,2025-11-23,P,240.63,240.63,0.23519,-0.5,2.24,2.29,385,1029
2025-10-29,MSFT,2025-11-23,P,226.19,240.63,0.279046,-0.25,2.66,2.71,435,824
2025-10-29,MSFT,2025-11-23,P,211.76,240.63,0.296588,-0.1,2.83,2.88,78,4233
2025-10-29,MSFT,2025-11-30,C,269.51,240.63,0.180978,0.1,1.72,1.77,129,4075
2025-10-29,MSFT,2025-11-30,C,255.07,240.63,0.194134,0.25,1.84,1.89,399,363
2025-10-29,MSFT,2025-11-30,C,240.63,240.63,0.23799,0.5,2.27,2.31,190,799
2025-10-29,MSFT,2025-11-30,P,240.63,240.63,0.23799,-0.5,2.26,2.32,425,4557
2025-10-29,MSFT,2025-11-30,P,226.19,240.63,0.281846,-0.25,2.69,2.74,56,3894
2025-10-29,MSFT,2025-11-30,P,211.76,240.63,0.299388,-0.1,2.85,2.91,34,3885
2025-10-29,MSFT,2025-12-28,C,269.51,240.63,0.192178,0.1,1.82,1.88,269,3574
2025-10-29,MSFT,2025-12-28,C,255.07,240.63,0.205334,0.25,1.95,2.0,218,363
2025-10-29,MSFT,2025-12-28,C,240.63,240.63,0.24919,0.5,2.37,2.43,283,3611
2025-10-29,MSFT,2025-12-28,P,240.63,240.63,0.24919,-0.5,2.38,2.42,462,4770
2025-10-29,MSFT,2025-12-28,P,226.19,240.63,0.293046,-0.25,2.8,2.84,274,3682
2025-10-29,MSFT,2025-12-28,P,211.76,240.63,0.310588,-0.1,2.96,3.02,393,1552
2025-10-30,MSFT,2025-11-24,C,268.86,240.05,0.199532,0.1,1.89,1.94,492,3723
2025-10-30,MSFT,2025-11-24,C,254.46,240.05,0.211864,0.25,2.0,2.06,10,3273
2025-10-30,MSFT,2025-11-24,C,240.05,240.05,0.252972,0.5,2.4,2.45,84,3381
2025-10-30,MSFT,2025-11-24,P,240.05,240.05,0.252972,-0.5,2.4,2.45,349,1631
2025-10-30,MSFT,2025-11-24,P,225.65,240.05,0.29408,-0.25,2.8,2.84,440,1896
2025-10-30,MSFT,2025-11-24,P,211.25,240.05,0.310524,-0.1,2.95,3.01,15,4727
2025-10-30,MSFT,2025-12-01,C,268.86,240.05,0.202332,0.1,1.91,1.97,276,1040
2025-10-30,MSFT,2025-12-01,C,254.46,240.05,0.214664,0.25,2.04,2.09,460,2882
2025-10-30,MSFT,2025-12-01,C,240.05,240.05,0.255772,0.5,2.43,2.48,163,2912
2025-10-30,MSFT,2025-12-01,P,240.05,240.05,0.255772,-0.5,2.43,2.48,8,4712
2025-10-30,MSFT,2025-12-01,P,225.65,240.05,0.29688,-0.25,2.83,2.87,69,4176
2025-10-30,MSFT,2025-12-01,P,211.25,240.05,0.313324,-0.1,2.98,3.04,274,3682
2025-10-30,MSFT,2025-12-29,C,268.86,240.05,0.213532,0.1,2.03,2.07,262,1309
2025-10-30,MSFT,2025-12-29,C,254.46,240.05,0.225864,0.25,2.14,2.2,39,388
2025-10-30,MSFT,2025-12-29,C,240.05,240.05,0.266972,0.5,2.54,2.58,5,4893
2025-10-30,MSFT,2025-12-29,P,240.05,240.05,0.266972,-0.5,2.54,2.59,283,3734
2025-10-30,MSFT,2025-12-29,P,225.65,240.05,0.30808,-0.25,2.94,2.98,76,2449
2025-10-30,MSFT,2025-12-29,P,211.25,240.05,0.324524,-0.1,3.09,3.14,153,1651
2025-10-31,MSFT,2025-11-25,C,269.24,240.39,0.215267,0.1,2.05,2.09,423,3116
2025-10-31,MSFT,2025-11-25,C,254.82,240.39,0.227883,0.25,2.17,2.21,450,4319
2025-10-31,MSFT,2025-11-25,C,240.39,240.39,0.269937,0.5,2.57,2.62,99,766
2025-10-31,MSFT,2025-11-25,P,240.39,240.39,0.269937,-0.5,2.57,2.63,283,4824
2025-10-31,MSFT,2025-11-25,P,225.97,240.39,0.311991,-0.25,2.97,3.03,362,4642
2025-10-31,MSFT,2025-11-25,P,211.55,240.39,0.328813,-0.1,3.14,3.18,292,2307
2025-10-31,MSFT,2025-12-02,C,269.24,240.39,0.218067,0.1,2.07,2.12,410,2399
2025-10-31,MSFT,2025-12-02,C,254.82,240.39,0.230683,0.25,2.19,2.25,173,4226
2025-10-31,MSFT,2025-12-02,C,240.39,240.39,0.272737,0.5,2.6,2.64,253,1953
2025-10-31,MSFT,2025-12-02,P,240.39,240.39,0.272737,-0.5,2.59,2.65,20,2950
2025-10-31,MSFT,2025-12-02,P,225.97,240.39,0.314791,-0.25,3.0,3.05,106,1951
2025-10-31,MSFT,2025-12-02,P,211.55,240.39,0.331613,-0.1,3.17,3.21,361,2243
2025-10-31,MSFT,2025-12-30,C,269.24,240.39,0.229267,0.1,2.18,2.23,183,2539
2025-10-31,MSFT,2025-12-30,C,254.82,240.39,0.241883,0.25,2.3,2.35,453,2585
2025-10-31,MSFT,2025-12-30,C,240.39,240.39,0.283937,0.5,2.71,2.75,196,281
2025-10-31,MSFT,2025-12-30,P,240.39,240.39,0.283937,-0.5,2.71,2.75,145,4425
2025-10-31,MSFT,2025-12-30,P,225.97,240.39,0.325991,-0.25,3.11,3.16,273,559
2025-10-31,MSFT,2025-12-30,P,211.55,240.39,0.342813,-0.1,3.27,3.32,215,3026
2025-11-03,MSFT,2025-11-28,C,268.2,239.47,0.182769,0.1,1.72,1.78,250,4986
2025-11-03,MSFT,2025-11-28,C,253.83,239.47,0.196651,0.25,1.86,1.9,42,2582
2025-11-03,MSFT,2025-11-28,C,239.47,239.47,0.242924,0.5,2.3,2.35,109,2816
2025-11-03,MSFT,2025-11-28,P,239.47,239.47,0.242924,-0.5,2.31,2.35,223,3195
2025-11-03,MSFT,2025-11-28,P,225.1,239.47,0.289198,-0.25,2.75,2.79,335,3708
2025-11-03,MSFT,2025-11-28,P,210.73,239.47,0.307707,-0.1,2.92,2.97,328,1658
2025-11-03,MSFT,2025-12-05,C,268.2,239.47,0.185569,0.1,1.75,1.81,103,4145
2025-11-03,MSFT,2025-12-05,C,253.83,239.47,0.199451,0.25,1.89,1.94,11,4952
2025-11-03,MSFT,2025-12-05,C,239.47,239.47,0.245724,0.5,2.33,2.38,389,698
2025-11-03,MSFT,2025-12-05,P,239.47,239.47,0.245724,-0.5,2.33,2.38,93,2908
2025-11-03,MSFT,2025-12-05,P,225.1,239.47,0.291998,-0.25,2.77,2.82,161,4704
2025-11-03,MSFT,2025-12-05,P,210.73,239.47,0.310507,-0.1,2.95,3.0,419,396
2025-11-03,MSFT,2026-01-02,C,268.2,239.47,0.196769,0.1,1.86,1.91,386,3941
2025-11-03,MSFT,2026-01-02,C,253.83,239.47,0.210651,0.25,1.99,2.04,246,145
2025-11-03,MSFT,2026-01-02,C,239.47,239.47,0.256924,0.5,2.44,2.48,234,3413
2025-11-03,MSFT,2026-01-02,P,239.47,239.47,0.256924,-0.5,2.44,2.48,383,1886
2025-11-03,MSFT,2026-01-02,P,225.1,239.47,0.303198,-0.25,2.88,2.93,358,2384
2025-11-03,MSFT,2026-01-02,P,210.73,239.47,0.321707,-0.1,3.06,3.1,361,554
2025-11-04,MSFT,2025-11-29,C,265.9,237.41,0.21194,0.1,1.99,2.03,148,782
2025-11-04,MSFT,2025-11-29,C,251.65,237.41,0.226508,0.25,2.13,2.18,491,227
2025-11-04,MSFT,2025-11-29,C,237.41,237.41,0.275068,0.5,2.59,2.63,55,2162
2025-11-04,MSFT,2025-11-29,P,237.41,237.41,0.275068,-0.5,2.59,2.64,34,2727
2025-11-04,MSFT,2025-11-29,P,223.17,237.41,0.323628,-0.25,3.04,3.1,394,2179
2025-11-04,MSFT,2025-11-29,P,208.92,237.41,0.343052,-0.1,3.23,3.28,248,4597
2025-11-04,MSFT,2025-12-06,C,265.9,237.41,0.21474,0.1,2.01,2.06,283,3907
2025-11-04,MSFT,2025-12-06,C,251.65,237.41,0.229308,0.25,2.15,2.2,89,3189
2025-11-04,MSFT,2025-12-06,C,237.41,237.41,0.277868,0.5,2.61,2.67,454,13
2025-11-04,MSFT,2025-12-06,P,237.41,237.41,0.277868,-0.5,2.61,2.67,453,2493
2025-11-04,MSFT,2025-12-06,P,223.17,237.41,0.326428,-0.25,3.07,3.13,441,2255
2025-11-04,MSFT,2025-12-06,P,208.92,237.41,0.345852,-0.1,3.26,3.31,426,339
2025-11-04,MSFT,2026-01-03,C,265.9,237.41,0.22594,0.1,2.12,2.18,351,3123
2025-11-04,MSFT,2026-01-03,C,251.65,237.41,0.240508,0.25,2.26,2.31,64,1461
2025-11-04,MSFT,2026-01-03,C,237.41,237.41,0.289068,0.5,2.72,2.77,262,1685
2025-11-04,MSFT,2026-01-03,P,237.41,237.41,0.289068,-0.5,2.72,2.77,177,2494
2025-11-04,MSFT,2026-01-03,P,223.17,237.41,0.337628,-0.25,3.18,3.24,448,4381
2025-11-04,MSFT,2026-01-03,P,208.92,237.41,0.357052,-0.1,3.37,3.42,397,1750
2025-11-05,MSFT,2025-11-30,C,265.44,237.0,0.223293,0.1,2.09,2.14,226,3421
2025-11-05,MSFT,2025-11-30,C,251.22,237.0,0.237427,0.25,2.23,2.28,292,143
2025-11-05,MSFT,2025-11-30,C,237.0,237.0,0.284539,0.5,2.68,2.72,488,4869
2025-11-05,MSFT,2025-11-30,P,237.0,237.0,0.284539,-0.5,2.67,2.72,15,4741
2025-11-05,MSFT,2025-11-30,P,222.78,237.0,0.331652,-0.25,3.12,3.17,335,2679
2025-11-05,MSFT,2025-11-30,P,208.56,237.0,0.350497,-0.1,3.3,3.35,59,4545
2025-11-05,MSFT,2025-12-07,C,265.44,237.0,0.226093,0.1,2.12,2.17,361,3472
2025-11-05,MSFT,2025-12-07,C,251.22,237.0,0.240227,0.25,2.26,2.3,116,535
2025-11-05,MSFT,2025-12-07,C,237.0,237.0,0.287339,0.5,2.7,2.75,405,2651
2025-11-05,MSFT,2025-12-07,P,237.0,237.0,0.287339,-0.5,2.7,2.75,87,4996
2025-11-05,MSFT,2025-12-07,P,222.78,237.0,0.334452,-0.25,3.14,3.2,157,2672
2025-11-05,MSFT,2025-12-07,P,208.56,237.0,0.353297,-0.1,3.32,3.38,141,328
2025-11-05,MSFT,2026-01-04,C,265.44,237.0,0.237293,0.1,2.22,2.28,258,3794
2025-11-05,MSFT,2026-01-04,C,251.22,237.0,0.251427,0.25,2.36,2.41,33,124
2025-11-05,MSFT,2026-01-04,C,237.0,237.0,0.298539,0.5,2.81,2.85,180,1854
2025-11-05,MSFT,2026-01-04,P,237.0,237.0,0.298539,-0.5,2.8,2.86,379,3196
2025-11-05,MSFT,2026-01-04,P,222.78,237.0,0.345652,-0.25,3.25,3.3,73,2447
2025-11-05,MSFT,2026-01-04,P,208.56,237.0,0.364497,-0.1,3.43,3.48,175,1624
2025-11-06,MSFT,2025-12-01,C,266.41,237.86,0.221838,0.1,2.08,2.14,404,1651
2025-11-06,MSFT,2025-12-01,C,252.14,237.86,0.236454,0.25,2.23,2.27,9,2279
2025-11-06,MSFT,2025-12-01,C,237.86,237.86,0.285175,0.5,2.69,2.74,81,4609
2025-11-06,MSFT,2025-12-01,P,237.86,237.86,0.285175,-0.5,2.68,2.74,488,4955
2025-11-06,MSFT,2025-12-01,P,223.59,237.86,0.333896,-0.25,3.15,3.21,372,1579
2025-11-06,MSFT,2025-12-01,P,209.32,237.86,0.353384,-0.1,3.34,3.39,255,3494
2025-11-06,MSFT,2025-12-08,C,266.41,237.86,0.224638,0.1,2.12,2.16,301,4969
2025-11-06,MSFT,2025-12-08,C,252.14,237.86,0.239254,0.25,2.26,2.3,299,2662
2025-11-06,MSFT,2025-12-08,C,237.86,237.86,0.287975,0.5,2.71,2.77,213,4571
2025-11-06,MSFT,2025-12-08,P,237.86,237.86,0.287975,-0.5,2.71,2.77,229,2988
2025-11-06,MSFT,2025-12-08,P,223.59,237.86,0.336696,-0.25,3.18,3.23,434,2958
2025-11-06,MSFT,2025-12-08,P,209.32,237.86,0.356184,-0.1,3.36,3.42,101,2582
2025-11-06,MSFT,2026-01-05,C,266.41,237.86,0.235838,0.1,2.22,2.27,350,357
